status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
273864989376427_1691996377487052,"At a prayer breakfast, President Trump asked for invocations to aid his struggling reality show “The Apprentice” and its movie-star host Arnold Schwarzenegger.

Watch what Schwarzenegger said in response.

Read more: http://nbcnews.to/2kWBWRF",President Donald Trump vs. Arnold Schwarzenegger,video,https://www.facebook.com/msnbc/videos/1691996377487052/,2017-02-02 17:30:00,8276,1353,2724,4935,929,173,1987,77,175,0
273864989376427_780239002141127,"During a listening session for #BlackHistoryMonth, President Trump said that Frederick Douglass ""has done an amazing job and is being recognized more and more."" Press Secretary Sean Spicer failed to clear things up. http://on.msnbc.com/2k5QDAf",President Trump says Frederick Douglass 'is being recognized m...,video,https://www.facebook.com/msnbc/videos/780239002141127/,2017-02-01 21:16:56,27348,11637,62270,9234,133,2581,10203,994,4203,0
273864989376427_1689160234437333,"WATCH: Protests erupted at airports across the U.S. after President Trump issued an executive order restricting travel for refugees and immigrants.

Read the latest: http://nbcnews.to/2kIbqXW",Protests Erupt at Airports Across the U.S.,video,https://www.facebook.com/msnbc/videos/1689160234437333/,2017-01-31 16:19:21,904,356,89,700,142,7,30,4,21,0
273864989376427_1450986571664257,"Sen. Patrick Leahy speaks about President Trump's firing of acting Attorney General Sally Yates: ""The attorney general is the people's attorney, not the president's attorney.""

Watch more MSNBC: http://www.msnbc.com/","Sen. Patrick Leahy: ""I know Sally Yates as a person of integrity""",video,https://www.facebook.com/msnbc/videos/1450986571664257/,2017-01-31 10:28:05,16904,1282,5159,14326,1717,73,97,108,583,0
273864989376427_1687944621225561,"""Everyone says 'I wonder what I would have done if I was around when the Holocaust was going on' and this is the time to know."" Protesters at the Detroit Metropolitan Airport tell us why they are demonstrating. 

Read more: http://nbcnews.to/2kLIiTH",Protesters at Detroit Metropolitan Airport,video,https://www.facebook.com/msnbc/videos/1687944621225561/,2017-01-31 08:00:07,2866,472,431,2423,322,18,18,66,19,0
273864989376427_779026198929074,"Elizabeth Warren: ""What’s happening is shocking. It is shocking - but it is not surprising. Donald Trump is doing exactly what he said he was going to do.""",Warren: 'What's happening is shocking',video,https://www.facebook.com/msnbc/videos/779026198929074/,2017-01-30 22:30:58,7118,1128,1035,5487,686,64,87,524,270,0
273864989376427_1685337894819567,"ACLU's Lee Gelernt: ""President could not override the court""

Read more here: http://www.nbcnews.com/news/us-news/judge-grants-temporary-stay-trump-refugee-order-n713671",ACLU's Lee Gelernt and Anthony Romero discuss temporary stay o...,video,https://www.facebook.com/msnbc/videos/1685337894819567/,2017-01-28 23:11:24,18886,1045,4293,15737,2813,172,67,10,87,0
273864989376427_1684846788202011,"Here's how President Trump's proposed 20 percent tariff on Mexican goods to pay for the border wall could affect your wallet. 

Read more: http://nbcnews.to/2kFauUc",How a Tax on Mexican Goods Will Affect Your Wallet,video,https://www.facebook.com/msnbc/videos/1684846788202011/,2017-01-28 16:30:00,996,444,497,396,15,33,55,66,431,0
273864989376427_10154305584454067,"""It's one thing for them to call it an alternative fact when the White House presents a blatant lie to the American public. It is another thing for them to build, in a dedicated way, with the resources of the federal government, an alternative factual universe for their supporters to live in, and we count on the political opposition and we count on the free media to sort out lies from truth in this country, particularly when there are lies told by people in power.""

Watch more The Rachel Maddow Show: http://on.msnbc.com/2kbLnvl",Trump building an alternate factual universe,video,https://www.facebook.com/msnbc/videos/10154305584454067/,2017-01-28 12:00:01,2890,442,662,2009,116,47,37,57,624,0
273864989376427_10154305582279067,"ICYMI, Donald Trump's catchy Wall slogan doesn't have the same ring when filtered through House Speaker Paul Ryan: 

""First off we're going to pay for it and front the money up, but I do think that there are various ways of, as you know, your follow-up question is Is Mexico going to pay for the wall? There are a lot of different ways of getting Mexico to contribute to doing this. And there are different ways of defining how exactly they pay for it...""

Watch more The Rachel Maddow Show: http://on.msnbc.com/2k250Uz",Different ways of getting Mexico to contribute to doing this,video,https://www.facebook.com/msnbc/videos/10154305582279067/,2017-01-27 23:30:00,2186,874,505,945,36,53,628,38,486,0
273864989376427_1683695961650427,"According to the Doomsday Clock, we are 2 minutes and 30 seconds away from midnight, which marks the apocalypse. Here's why scientists decided to move the clock forward. 

This is what it will take to rewind the Doomsday Clock: http://nbcnews.to/2jyoWj1",Scientists Move Doomsday Clock Forward,video,https://www.facebook.com/msnbc/videos/1683695961650427/,2017-01-27 18:10:35,1147,325,564,399,4,216,47,406,75,0
273864989376427_1446796135416634,"""I think in the end it will be a tremendous asset, not a tremendous liability,"" President Trump says about Brexit during his first press conference since his inauguration.

Watch more MSNBC: http://www.msnbc.com/",,video,https://www.facebook.com/msnbc/videos/1446796135416634/,2017-01-27 14:14:02,563,365,58,143,14,12,100,18,276,0
